ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Cluster
8230,1980,2,3,33228.0,1,0,477,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,0
1215,1978,2,5,70440.0,0,0,168,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,3
5939,1971,2,5,38232.0,1,1,345,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,0
2156,1955,4,3,22554.0,1,1,62,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,0
7788,1983,4,3,23536.0,1,0,76,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,0
10323,1952,2,3,49413.0,0,1,538,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,1
7947,1969,2,3,42231.0,1,1,525,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0
1891,1980,3,2,78789.0,0,0,165,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,3
2570,1968,2,5,56534.0,0,1,488,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,1
9256,1971,2,4,58350.0,0,1,66,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,1
295,1989,2,4,81217.0,0,0,401,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,3
7397,1951,2,4,49090.0,0,1,401,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,1
6349,1987,3,2,61787.0,0,0,121,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,3
10790,1985,4,3,18169.0,1,0,391,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0
10398,1981,0,4,24336.0,1,0,577,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0
2431,1990,2,3,18222.0,0,0,660,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,0
550,1952,2,2,62335.0,0,1,484,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,3
1890,1971,0,5,42033.0,1,1,404,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0
10742,1983,4,3,86580.0,0,0,567,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,2
10356,1957,4,2,41437.0,1,1,468,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0
4676,1951,3,6,73705.0,0,2,92,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,3
8852,1976,2,3,61064.0,0,1,657,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,1
3565,1955,3,3,38452.0,1,1,631,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,0
5294,1989,2,4,18358.0,1,0,429,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,0
1958,1973,4,5,55012.0,0,1,436,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,1
7349,1973,1,5,9722.0,1,0,39,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,0
8799,1984,4,3,38175.0,1,0,492,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,0
1351,1956,3,5,58656.0,0,1,424,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,1
1045,1965,2,5,52117.0,0,1,336,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,1
7732,1978,2,3,64813.0,1,0,23,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,3
8070,1973,4,3,54222.0,0,1,5,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,1
477,1986,2,3,83512.0,0,0,355,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,2
7832,1959,3,3,77520.0,0,1,600,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,2
2202,1978,2,5,41154.0,0,1,179,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,0
7396,1966,2,3,80398.0,0,0,214,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,2
4055,1992,1,4,18746.0,1,0,616,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,0
10340,1984,2,5,35196.0,1,0,280,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,1
10091,1956,2,4,60230.0,0,1,418,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,1
7629,1977,2,3,22108.0,1,1,161,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0
10640,1974,2,5,44392.0,1,1,102,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,0
3498,1976,4,3,55424.0,0,1,539,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,1
6742,1979,2,3,17688.0,1,0,263,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,0
1172,1983,4,3,92491.0,0,0,8,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,2
569,1991,2,4,90273.0,0,0,303,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,2
4686,1962,4,6,82571.0,0,0,29,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,2
1381,1982,4,4,38513.0,1,0,587,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,0
2634,1979,3,4,16653.0,1,0,373,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,0
10905,1955,2,5,42586.0,1,1,623,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,0
1744,1965,1,4,23529.0,0,1,132,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,0
1000,1961,3,5,74881.0,1,1,156,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,1
3828,1951,2,3,71107.0,0,1,346,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,3
8605,1964,4,5,46910.0,1,1,481,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0
10304,1959,2,3,18690.0,0,0,607,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0
4351,1955,2,2,37244.0,1,1,571,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,0
10129,1966,2,5,82427.0,0,0,245,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,2
2499,1958,0,4,75342.0,0,1,117,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,3
10092,1954,2,2,70044.0,0,1,368,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,1
7500,1967,2,4,79146.0,1,1,505,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,1
5796,1963,2,3,77437.0,0,0,562,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,2
10556,1959,2,3,54984.0,0,1,507,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,1
1064,1971,4,3,42403.0,1,0,239,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0
48,1964,2,5,55761.0,0,1,505,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,1
7610,1983,2,5,37292.0,1,0,372,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,0
263,1945,4,4,45576.0,0,0,595,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,0
10814,1947,2,5,70321.0,0,0,324,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,3
9710,1969,4,2,58086.0,0,1,412,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,1
9292,1952,2,3,81795.0,0,0,559,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,3
10250,1947,1,5,28389.0,0,0,428,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0
7881,1946,3,3,66835.0,0,0,602,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,3
5847,1969,2,2,69901.0,0,1,615,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,1
737,1949,4,3,80360.0,0,0,49,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,2
3571,1961,4,5,63342.0,0,1,339,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,1
7807,1974,2,3,44989.0,0,1,255,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,1
3878,1980,0,4,31859.0,1,0,568,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0
5092,1949,4,6,51569.0,0,1,242,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,1
2154,1971,2,6,30372.0,1,1,541,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,0
5394,1979,1,4,16014.0,1,1,348,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,0
3798,1968,2,3,41120.0,1,1,129,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,0
3524,1971,3,4,39763.0,1,0,79,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,0
5247,1955,4,3,38725.0,1,1,205,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,0
5883,1972,2,3,77981.0,1,0,550,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,3
2118,1964,0,3,62905.0,0,1,211,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,3
8812,1979,0,2,13533.0,1,0,200,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0
6616,1975,2,5,59481.0,0,1,494,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,1
2797,1977,2,3,72117.0,0,1,423,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,1
4328,1986,0,3,21955.0,1,0,147,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,0
9167,1956,2,3,67131.0,0,1,547,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,1
10560,1980,4,4,36802.0,1,0,334,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0
2631,1982,2,5,71853.0,0,0,160,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,3
8312,1961,1,3,28249.0,0,0,313,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,0
5534,1975,3,3,47808.0,0,1,427,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,0
5093,1974,4,2,25509.0,1,0,381,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,0
7592,1946,4,3,51012.0,0,0,372,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,0
8895,1985,2,4,70596.0,0,0,103,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,3
8584,1952,4,5,85431.0,0,0,162,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,3
2694,1967,2,3,42664.0,0,1,371,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0
8910,1955,2,5,42586.0,1,1,623,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,0
7433,1985,2,4,29760.0,1,0,620,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,0
164,1977,4,3,28973.0,0,0,278,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,0
10477,1973,4,5,39435.0,1,0,123,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,0
2681,1984,0,3,65370.0,0,0,13,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,3
5150,1979,1,4,20194.0,1,0,365,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0
5283,1976,4,4,42473.0,1,1,347,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,0
9645,1968,2,3,64590.0,0,0,298,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,3
10678,1959,2,5,71232.0,0,1,606,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,1
7261,1971,2,5,34600.0,1,1,0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,0
9648,1967,2,4,46904.0,1,1,62,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,0
2870,1973,2,3,49094.0,0,1,445,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,1
8008,1983,2,5,36075.0,1,0,195,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,0
1513,1979,0,5,60839.0,1,1,599,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,1
6173,1979,2,5,77298.0,0,1,42,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,3
1419,1950,2,5,34026.0,1,1,100,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,0
9150,1963,4,4,48918.0,1,1,247,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,0
7960,1962,0,5,82122.0,0,0,316,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,2
1250,1976,2,4,37697.0,1,0,135,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,0
9905,1952,2,5,34074.0,1,1,274,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,0
10691,1960,3,3,28520.0,1,1,291,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,0
7002,1955,2,4,62535.0,0,1,61,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,1
2952,1977,3,4,36273.0,1,0,330,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,0
8439,1964,2,5,63404.0,0,2,120,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,1
762,1981,0,5,75774.0,1,0,31,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,3
2831,1976,2,5,78416.0,0,1,575,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,3
6977,1974,2,5,75702.0,0,1,298,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,2
6289,1951,3,5,59385.0,1,1,592,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,0
4168,1966,2,4,37070.0,1,1,414,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,1
8397,1951,2,3,44689.0,1,1,197,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,0
9284,1958,2,5,53977.0,0,1,162,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,1
6237,1966,4,4,7144.0,0,2,152,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,1
3130,1964,2,4,18701.0,1,1,75,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,0
1619,1956,2,3,90369.0,0,0,593,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,3
1990,1974,4,4,63159.0,0,0,105,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,3
5513,1966,2,5,37758.0,1,1,82,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0
269,1963,4,4,46757.0,0,1,341,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,1
8093,1969,3,3,79734.0,0,0,597,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,3
10513,1992,2,5,63207.0,0,0,412,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,3
10177,1954,2,2,72071.0,0,1,285,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,3
2549,1983,4,5,21840.0,1,0,442,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,0
5782,1982,0,5,58582.0,0,1,602,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,1
10057,1951,2,4,72282.0,0,0,401,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,3
10307,1956,2,3,50387.0,0,2,658,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,1
8566,1961,4,5,32583.0,1,1,313,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0
2415,1962,2,5,62568.0,0,1,139,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,1
5684,1971,3,2,44635.0,1,1,236,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0
8334,1971,3,4,33316.0,1,1,83,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,0
9166,1968,2,3,63967.0,0,1,187,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,3
1440,1978,0,5,52513.0,0,0,80,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,3
78,1969,2,3,25293.0,1,0,318,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0
5441,1965,4,6,54111.0,0,1,534,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,1
5302,1986,2,5,78394.0,0,0,306,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,3
4687,1958,3,3,80739.0,0,0,484,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,3
1087,1975,3,5,22669.0,1,0,461,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,0
6859,1987,2,4,29236.0,1,0,168,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,0
9860,1959,2,5,44911.0,0,1,308,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,0
7129,1962,4,3,54693.0,0,1,346,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,1
5866,1974,2,5,48186.0,1,0,415,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,0
10521,1977,2,3,54809.0,1,1,234,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,0
7393,1978,2,5,41580.0,1,1,216,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,0
7849,1970,4,3,80336.0,0,0,189,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,3
332,1957,2,3,47743.0,0,1,457,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,1
9847,1955,0,3,62972.0,0,1,58,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,1
531,1954,4,2,57333.0,0,1,468,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,1
9576,1982,4,5,32313.0,1,0,220,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,0
6906,1953,3,6,84953.0,0,0,55,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,2
7419,1968,3,2,27071.0,1,0,483,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0
3170,1957,3,5,68148.0,0,0,658,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,3
8527,1965,3,5,65735.0,1,1,152,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,1
7872,1975,4,3,86836.0,0,0,255,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,2
9931,1963,4,3,4023.0,1,1,487,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,0
10595,1990,2,3,30093.0,0,0,164,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,0
4609,1966,4,3,57705.0,0,1,219,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,1
5010,1988,2,4,25008.0,1,0,25,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0
4427,1995,0,4,83257.0,0,0,381,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,2
11148,1975,2,5,22280.0,1,0,397,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0
1168,1978,4,3,72159.0,0,0,623,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,3
9595,1961,2,5,64260.0,0,0,218,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,3
10163,1984,4,4,82733.0,0,0,211,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,3
2886,1971,3,2,74290.0,0,1,254,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,1
6710,1951,3,4,58217.0,2,1,363,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,0
5316,1976,3,5,21024.0,0,0,77,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,0
9029,1972,4,3,70116.0,0,0,543,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,3
521,1985,2,5,54006.0,1,0,381,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,1
1459,1966,4,3,69063.0,0,1,149,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,1
10241,1975,0,2,11448.0,0,0,323,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,0
1630,1979,2,4,61825.0,0,1,145,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,1
3254,1971,2,3,70886.0,1,0,299,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,3
9064,1982,2,3,69109.0,0,0,192,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,2
3678,1973,2,6,60208.0,1,1,148,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,1
4227,1968,3,5,32889.0,1,1,125,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,0
9467,1984,2,4,34738.0,1,0,227,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0
8486,1971,3,5,30538.0,1,0,16,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,0
2186,1977,0,5,82326.0,0,0,201,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,2
3286,1967,4,2,26642.0,1,0,5,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0
8602,1964,2,2,69932.0,0,1,250,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,3
3722,1972,2,4,44503.0,1,1,330,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0
6715,1948,4,4,60200.0,0,1,22,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,1
4796,1952,2,2,49638.0,0,1,396,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,0
9612,1987,0,4,23830.0,0,0,135,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0
3766,1959,3,6,33051.0,0,0,336,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,3
1399,1958,2,3,72905.0,0,0,433,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,3
1570,1951,4,5,69702.0,0,1,391,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,1
3426,1975,2,2,70300.0,1,0,314,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,3
3074,1984,4,3,70643.0,0,0,319,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,3
8341,1969,4,3,30396.0,1,0,633,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,0
5180,1968,4,2,50616.0,0,1,373,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,0
6461,1969,3,4,62772.0,0,1,397,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,1
7679,1985,4,4,30298.0,0,0,398,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,0
10702,1984,2,4,52413.0,1,0,62,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,0
7505,1957,4,3,44155.0,1,1,390,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,0
5113,1971,4,2,86979.0,0,0,150,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,3
10858,1975,2,5,76532.0,1,1,189,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,1
2961,1982,2,3,42081.0,1,0,545,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,0
2747,1988,4,3,67546.0,0,0,657,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,3
